date,metadata__deviceType,metadata__studentId,metadata__uid,telemetry__windSpeed,telemetry_windDirection,telemetry_pressure,telemetry_humidity,telemetry_temperature,EventProcessedUtcTime,PartitionId,EventEnqueuedUtcTime,IoTHub__MessageId,IoTHub__CorrelationId,IoTHub__ConnectionDeviceId,IoTHub__ConnectionDeviceGenerationId,IoTHub__EnqueuedTime,IoTHub__StreamId
2019-04-30T23:02:56.3273872Z,WeatherStation,3395ED69,47826DDA7F193D27,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:02:56.3273872Z,1,2019-04-30T23:02:56.2640000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:56.2580000Z,null
2019-04-30T23:02:56.4294044Z,WeatherStation,3395ED69,368AFA947A2C1994,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:02:56.4294044Z,1,2019-04-30T23:02:56.3270000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:56.3200000Z,null
2019-04-30T23:02:56.4294044Z,WeatherStation,3395ED69,2BAEDF41D8D55287,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:02:56.4294044Z,3,2019-04-30T23:02:56.3820000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:56.3670000Z,null
2019-04-30T23:02:56.5313869Z,WeatherStation,3395ED69,47860A20525884BA,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:02:56.5313869Z,1,2019-04-30T23:02:56.4360000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:56.4300000Z,null
2019-04-30T23:02:56.5313869Z,WeatherStation,3395ED69,B60E195790B3100E,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:02:56.5313869Z,0,2019-04-30T23:02:56.5030000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:56.4920000Z,null
2019-04-30T23:02:57.0373916Z,WeatherStation,3395ED69,DE2C6F9D3C7594B8,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:02:57.0373916Z,3,2019-04-30T23:02:56.9760000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:56.9770000Z,null
2019-04-30T23:02:57.1414482Z,WeatherStation,3395ED69,8F3000BEDF25F56A,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:02:57.1414482Z,0,2019-04-30T23:02:57.0500000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:57.0390000Z,null
2019-04-30T23:02:57.1414482Z,WeatherStation,3395ED69,F059369E49334C3B,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:02:57.1414482Z,0,2019-04-30T23:02:57.1120000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:57.1170000Z,null
2019-04-30T23:02:57.2434426Z,WeatherStation,3395ED69,21B2F3F953BA706D,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:02:57.2434426Z,1,2019-04-30T23:02:57.1710000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:57.1640000Z,null
2019-04-30T23:02:57.2434426Z,WeatherStation,3395ED69,4269B44233C433AE,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:02:57.2434426Z,0,2019-04-30T23:02:57.2220000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:57.2110000Z,null
2019-04-30T23:02:57.3454188Z,WeatherStation,3395ED69,18F779967EDE8179,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:02:57.3454188Z,1,2019-04-30T23:02:57.2800000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:57.2740000Z,null
2019-04-30T23:02:57.4474503Z,WeatherStation,3395ED69,77B4831A6EF86FD9,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:02:57.4474503Z,1,2019-04-30T23:02:57.3580000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:57.3520000Z,null
2019-04-30T23:02:57.4474503Z,WeatherStation,3395ED69,BA7A813702277E6A,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:02:57.4474503Z,3,2019-04-30T23:02:57.4040000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:57.3990000Z,null
2019-04-30T23:02:57.5494431Z,WeatherStation,3395ED69,6A408E652C5E2FFE,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:02:57.5494431Z,1,2019-04-30T23:02:57.4680000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:57.4610000Z,null
2019-04-30T23:02:57.6514168Z,WeatherStation,3395ED69,24C9C0EA9040D905,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:02:57.6514168Z,0,2019-04-30T23:02:57.5340000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:57.5240000Z,null
2019-04-30T23:02:58.0564209Z,WeatherStation,3395ED69,6F9303473707E2B3,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:02:58.0564209Z,3,2019-04-30T23:02:57.9980000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:57.9920000Z,null
2019-04-30T23:02:58.1584197Z,WeatherStation,3395ED69,C88F544B576A817E,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:02:58.1584197Z,0,2019-04-30T23:02:58.0500000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:58.0390000Z,null
2019-04-30T23:02:58.1584197Z,WeatherStation,3395ED69,EA252961DFE9DD08,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:02:58.1584197Z,0,2019-04-30T23:02:58.1120000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:58.1020000Z,null
2019-04-30T23:02:58.2613966Z,WeatherStation,3395ED69,443AD0C68B277C7,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:02:58.2613966Z,1,2019-04-30T23:02:58.1550000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:58.1640000Z,null
2019-04-30T23:02:58.2623994Z,WeatherStation,3395ED69,91447B1B178B2A04,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:02:58.2623994Z,0,2019-04-30T23:02:58.2370000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:58.2270000Z,null
2019-04-30T23:02:58.3654061Z,WeatherStation,3395ED69,85A050C8BB711B1E,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:02:58.3654061Z,1,2019-04-30T23:02:58.2960000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:58.2890000Z,null
2019-04-30T23:02:58.3654061Z,WeatherStation,3395ED69,E7E032D0F9E7BC2B,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:02:58.3654061Z,1,2019-04-30T23:02:58.3430000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:58.3520000Z,null
2019-04-30T23:02:58.4674024Z,WeatherStation,3395ED69,DE97DAAD769EEF15,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:02:58.4674024Z,3,2019-04-30T23:02:58.4040000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:58.3990000Z,null
2019-04-30T23:02:58.5693993Z,WeatherStation,3395ED69,DC01539E91A066D1,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:02:58.5693993Z,1,2019-04-30T23:02:58.4680000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:58.4610000Z,null
2019-04-30T23:02:58.5693993Z,WeatherStation,3395ED69,3AF441EB677482BE,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:02:58.5693993Z,0,2019-04-30T23:02:58.5190000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:58.5240000Z,null
2019-04-30T23:02:59.0754154Z,WeatherStation,3395ED69,D7B9882185275F6B,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:02:59.0754154Z,3,2019-04-30T23:02:59.0450000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:59.0390000Z,null
2019-04-30T23:02:59.1774115Z,WeatherStation,3395ED69,465E5E57AFADED5D,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:02:59.1774115Z,0,2019-04-30T23:02:59.0970000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:59.1020000Z,null
2019-04-30T23:02:59.2794635Z,WeatherStation,3395ED69,9F527AC1EEFF792F,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:02:59.2794635Z,0,2019-04-30T23:02:59.1590000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:59.1640000Z,null
2019-04-30T23:02:59.2794635Z,WeatherStation,3395ED69,52BA9FEC79A1CD2,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:02:59.2794635Z,1,2019-04-30T23:02:59.2180000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:59.2110000Z,null
2019-04-30T23:02:59.3814231Z,WeatherStation,3395ED69,BAF7912BE3D692E6,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:02:59.3814231Z,0,2019-04-30T23:02:59.2690000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:59.2580000Z,null
2019-04-30T23:02:59.3814231Z,WeatherStation,3395ED69,B00D4D623451A99,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:02:59.3814231Z,1,2019-04-30T23:02:59.3270000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:59.3200000Z,null
2019-04-30T23:02:59.4834138Z,WeatherStation,3395ED69,E171A0CD0E9F4522,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:02:59.4834138Z,1,2019-04-30T23:02:59.3890000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:59.3830000Z,null
2019-04-30T23:02:59.4834138Z,WeatherStation,3395ED69,5910FD67F55F6690,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:02:59.4834138Z,3,2019-04-30T23:02:59.4390000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:59.4450000Z,null
2019-04-30T23:02:59.5854549Z,WeatherStation,3395ED69,6087C0662B8ED388,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:02:59.5854549Z,1,2019-04-30T23:02:59.4990000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:59.4920000Z,null
2019-04-30T23:02:59.6874306Z,WeatherStation,3395ED69,4AA8D5ED68E651C4,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:02:59.6874306Z,0,2019-04-30T23:02:59.5650000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:59.5550000Z,null
2019-04-30T23:03:00.1924398Z,WeatherStation,3395ED69,5128CEEE64319078,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:03:00.1924398Z,3,2019-04-30T23:03:00.0800000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:03:00.0700000Z,null
2019-04-30T23:03:00.1924398Z,WeatherStation,3395ED69,71463C04A1CA8A48,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:03:00.1924398Z,0,2019-04-30T23:03:00.1280000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:03:00.1330000Z,null
2019-04-30T23:03:00.2955254Z,WeatherStation,3395ED69,137A2057D6CEFA62,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:03:00.2955254Z,0,2019-04-30T23:03:00.1900000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:03:00.1950000Z,null
2019-04-30T23:03:00.2964075Z,WeatherStation,3395ED69,4E9F46EE35464E14,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:03:00.2964075Z,1,2019-04-30T23:03:00.2490000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:03:00.2420000Z,null
2019-04-30T23:03:00.3984100Z,WeatherStation,3395ED69,BA441B1C5C577A7C,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:03:00.3984100Z,0,2019-04-30T23:03:00.3150000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:03:00.3200000Z,null
2019-04-30T23:03:00.3984100Z,WeatherStation,3395ED69,AFF79FC3585BBBA5,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:03:00.3984100Z,1,2019-04-30T23:03:00.3740000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:03:00.3670000Z,null
2019-04-30T23:03:00.5004080Z,WeatherStation,3395ED69,1B7457D4CAF95551,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:03:00.5004080Z,1,2019-04-30T23:03:00.4360000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:03:00.4300000Z,null
2019-04-30T23:03:00.6014974Z,WeatherStation,3395ED69,B4334EF140EFC6A8,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:03:00.6014974Z,3,2019-04-30T23:03:00.5020000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:03:00.4920000Z,null
2019-04-30T23:03:00.6014974Z,WeatherStation,3395ED69,47B998D7B3726325,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:03:00.6014974Z,1,2019-04-30T23:03:00.5460000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:03:00.5390000Z,null
2019-04-30T23:03:00.7034139Z,WeatherStation,3395ED69,3DAF588ABD29D1EC,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:03:00.7034139Z,0,2019-04-30T23:03:00.6120000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:03:00.6170000Z,null
2019-04-30T23:03:01.2114127Z,WeatherStation,3395ED69,6867F02B3FF0F383,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:03:01.2114127Z,3,2019-04-30T23:03:01.1110000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:03:01.1020000Z,null
2019-04-30T23:03:01.2084159Z,WeatherStation,3395ED69,669406F8D66549DD,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:03:01.2084159Z,0,2019-04-30T23:03:01.1750000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:03:01.1640000Z,null
2019-04-30T23:03:01.3134197Z,WeatherStation,3395ED69,BDED8B5289A08849,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:03:01.3134197Z,0,2019-04-30T23:03:01.2220000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:03:01.2270000Z,null
2019-04-30T23:03:01.4154222Z,WeatherStation,3395ED69,32C22635558AC52,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:03:01.4154222Z,1,2019-04-30T23:03:01.2960000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:03:01.2890000Z,null
2019-04-30T23:03:01.4154222Z,WeatherStation,3395ED69,D0ABF279FCCC22BE,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:03:01.4154222Z,0,2019-04-30T23:03:01.3470000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:03:01.3520000Z,null
2019-04-30T23:03:01.5174549Z,WeatherStation,3395ED69,79D66E9F8CCACCE1,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:03:01.5174549Z,1,2019-04-30T23:03:01.4050000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:03:01.4140000Z,null
2019-04-30T23:03:01.5174549Z,WeatherStation,3395ED69,4701EC28D0811A1E,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:03:01.5174549Z,1,2019-04-30T23:03:01.4680000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:03:01.4610000Z,null
2019-04-30T23:03:01.6195079Z,WeatherStation,3395ED69,7A36E8CCF7C99BA7,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:03:01.6195079Z,3,2019-04-30T23:03:01.5330000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:03:01.5240000Z,null
2019-04-30T23:03:01.6195079Z,WeatherStation,3395ED69,E1775263C716209C,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:03:01.6195079Z,1,2019-04-30T23:03:01.5930000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:03:01.5860000Z,null
2019-04-30T23:03:01.7215293Z,WeatherStation,3395ED69,6F0F08397D876403,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:03:01.7215293Z,0,2019-04-30T23:03:01.6440000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:03:01.6480000Z,null
2019-04-30T23:03:02.2295036Z,WeatherStation,3395ED69,E6E93A1CD2500AD5,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:03:02.2295036Z,3,2019-04-30T23:03:02.1420000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:03:02.1520000Z,null
2019-04-30T23:03:02.2295036Z,WeatherStation,3395ED69,E720B9BA32C087A6,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:03:02.2295036Z,0,2019-04-30T23:03:02.2060000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:03:02.1990000Z,null
2019-04-30T23:03:02.3325175Z,WeatherStation,3395ED69,4F37D03B9CB6D231,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:03:02.3325175Z,0,2019-04-30T23:03:02.2530000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:03:02.2610000Z,null
2019-04-30T23:03:02.4344733Z,WeatherStation,3395ED69,79281075B2B9F126,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:03:02.4344733Z,1,2019-04-30T23:03:02.3110000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:03:02.3080000Z,null
2019-04-30T23:03:02.4344733Z,WeatherStation,3395ED69,B794ED91425594AF,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:03:02.4344733Z,0,2019-04-30T23:03:02.3780000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:03:02.3700000Z,null
2019-04-30T23:03:02.5364471Z,WeatherStation,3395ED69,DF09AC921C0C4D8E,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:03:02.5364471Z,1,2019-04-30T23:03:02.4520000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:03:02.4490000Z,null
2019-04-30T23:03:02.5364471Z,WeatherStation,3395ED69,16C542C31C2B6D67,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:03:02.5364471Z,1,2019-04-30T23:03:02.4990000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:03:02.4950000Z,null
2019-04-30T23:03:02.6384752Z,WeatherStation,3395ED69,EC6F0CB2203638FA,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:03:02.6384752Z,3,2019-04-30T23:03:02.5640000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:03:02.5580000Z,null
2019-04-30T23:03:02.7404286Z,WeatherStation,3395ED69,5BCE5CE0699A6C8C,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:03:02.7404286Z,1,2019-04-30T23:03:02.6240000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:03:02.6360000Z,null
2019-04-30T23:03:02.7404286Z,WeatherStation,3395ED69,D49824D287EBB9D6,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:03:02.7404286Z,0,2019-04-30T23:03:02.6900000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:03:02.6990000Z,null
2019-04-30T23:03:03.2464470Z,WeatherStation,3395ED69,BF075462A8A21633,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:03:03.2464470Z,3,2019-04-30T23:03:03.1730000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:03:03.1680000Z,null
2019-04-30T23:03:03.3484325Z,WeatherStation,3395ED69,C3720B45C85B54BD,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:03:03.3484325Z,0,2019-04-30T23:03:03.2220000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:03:03.2310000Z,null
2019-04-30T23:03:03.3484325Z,WeatherStation,3395ED69,14B09FB0A9B21667,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:03:03.3484325Z,0,2019-04-30T23:03:03.2840000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:03:03.2780000Z,null
2019-04-30T23:03:03.4504315Z,WeatherStation,3395ED69,1AF44E23E2F9DC5C,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:03:03.4504315Z,1,2019-04-30T23:03:03.3580000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:03:03.3560000Z,null
2019-04-30T23:03:03.4504315Z,WeatherStation,3395ED69,148283918E69D28D,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:03:03.4504315Z,0,2019-04-30T23:03:03.4260000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:03:03.4180000Z,null
2019-04-30T23:03:03.5524399Z,WeatherStation,3395ED69,9B693D5E99FE1467,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:03:03.5524399Z,1,2019-04-30T23:03:03.4680000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:03:03.4650000Z,null
2019-04-30T23:03:03.5524399Z,WeatherStation,3395ED69,7303B44D8BB71E4E,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:03:03.5524399Z,1,2019-04-30T23:03:03.5300000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:03:03.5280000Z,null
2019-04-30T23:03:03.6544344Z,WeatherStation,3395ED69,F670F04976DA5CB8,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:03:03.6544344Z,3,2019-04-30T23:03:03.5950000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:03:03.5900000Z,null
2019-04-30T23:03:03.7555247Z,WeatherStation,3395ED69,8469AED0E077FB8C,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:03:03.7555247Z,1,2019-04-30T23:03:03.6550000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:03:03.6530000Z,null
2019-04-30T23:03:03.7555247Z,WeatherStation,3395ED69,EF70B35329A2CD6C,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:03:03.7555247Z,0,2019-04-30T23:03:03.7080000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:03:03.7150000Z,null
2019-04-30T23:03:04.2624327Z,WeatherStation,3395ED69,7AA15E7CE6B5725C,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:03:04.2624327Z,3,2019-04-30T23:03:04.2050000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:03:04.2000000Z,null
2019-04-30T23:03:04.3674384Z,WeatherStation,3395ED69,DF582024CDEB60B3,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:03:04.3674384Z,0,2019-04-30T23:03:04.2710000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:03:04.2620000Z,null
2019-04-30T23:03:04.3674384Z,WeatherStation,3395ED69,DC60B42386CFC44B,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:03:04.3674384Z,0,2019-04-30T23:03:04.3330000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:03:04.3250000Z,null
2019-04-30T23:03:04.4694455Z,WeatherStation,3395ED69,BF19942F4EF750CB,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:03:04.4694455Z,1,2019-04-30T23:03:04.3890000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:03:04.3870000Z,null
2019-04-30T23:03:04.5714530Z,WeatherStation,3395ED69,6C9D643FC0208A45,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:03:04.5714530Z,0,2019-04-30T23:03:04.4580000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:03:04.4500000Z,null
2019-04-30T23:03:04.5714530Z,WeatherStation,3395ED69,3452D09B169EE38B,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:03:04.5714530Z,1,2019-04-30T23:03:04.5140000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:03:04.5120000Z,null
2019-04-30T23:03:04.6735142Z,WeatherStation,3395ED69,754B8D75BD754D6C,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:03:04.6735142Z,1,2019-04-30T23:03:04.5770000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:03:04.5750000Z,null
2019-04-30T23:03:04.6735142Z,WeatherStation,3395ED69,89F50CE207A1EFD8,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:03:04.6735142Z,3,2019-04-30T23:03:04.6420000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:03:04.6370000Z,null
2019-04-30T23:03:04.7754418Z,WeatherStation,3395ED69,75ACBBE0FA3B4D2A,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:03:04.7754418Z,1,2019-04-30T23:03:04.7180000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:03:04.7150000Z,null
2019-04-30T23:03:04.8764551Z,WeatherStation,3395ED69,E146A55D6A5F9777,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:03:04.8764551Z,0,2019-04-30T23:03:04.7710000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:03:04.7620000Z,null
2019-04-30T23:03:05.2804804Z,WeatherStation,3395ED69,5E571FB30A56CE7B,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:03:05.2804804Z,3,2019-04-30T23:03:05.2360000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:03:05.2340000Z,null
2019-04-30T23:03:05.3826615Z,WeatherStation,3395ED69,FA11A42AA5A6CAE9,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:03:05.3826615Z,0,2019-04-30T23:03:05.3180000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:03:05.3120000Z,null
2019-04-30T23:03:05.4874602Z,WeatherStation,3395ED69,1533FA88357A9C61,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:03:05.4874602Z,0,2019-04-30T23:03:05.3800000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:03:05.3750000Z,null
2019-04-30T23:03:05.4874602Z,WeatherStation,3395ED69,26AD389802291EF2,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:03:05.4874602Z,1,2019-04-30T23:03:05.4360000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:03:05.4370000Z,null
2019-04-30T23:03:05.6904401Z,WeatherStation,3395ED69,7A13245CBC0ED5F5,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:03:05.6904401Z,0,2019-04-30T23:03:05.5680000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:03:05.5620000Z,null
2019-04-30T23:03:05.6904401Z,WeatherStation,3395ED69,2C7D1FC9161BD077,5.3,NORTH-EAST,997.9,31.9,29.79999,2019-04-30T23:03:05.6904401Z,1,2019-04-30T23:03:05.6390000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:03:05.6410000Z,null
